country,expense,year,life,continent
Burundi,48.57511125,2009,54.3512195122,Africa
Cambodia,148.16601701,2009,65.8444634146,Asia
Cameroon,125.51292404,2009,53.2648536585,Africa
Canada,4351.07853218,2009,81.1114634146,North America
Central African Republic,30.19576783,2009,46.9349756098,Africa
Chad,56.04397874,2009,49.3931707317,Africa
Chile,1198.68384959,2009,79.960804878,South America
Colombia,719.48735936,2009,73.0969512195,South America
Comoros,51.63718949,2009,61.444195122,Africa
Costa Rica,1145.26399013,2009,78.5926097561,North America
Croatia,1630.49545604,2009,76.1682926829,Europe
Cuba,2065.14561861,2009,78.8109756098,North America
Cyprus,2343.92185202,2009,79.1994878049,Asia
Czech Republic,2035.30197116,2009,77.0780487805,Europe
Denmark,4424.46079418,2009,78.5975609756,Europe
Djibouti,184.01682783,2009,59.842804878,Africa
Dominican Republic,447.72871902,2009,72.5483170732,North America
Ecuador,495.57281303,2009,74.8446097561,South America
El Salvador,487.52917351,2009,71.3781463415,North America
Equatorial Guinea,1768.67554616,2009,55.477195122,Africa
Eritrea,42.341886,2009,60.8535121951,Africa
Estonia,1383.63325647,2009,74.8243902439,Europe
Ethiopia,41.86599854,2009,60.4157804878,Africa
Fiji,287.03170253,2009,69.2028536585,Oceania
Finland,3297.29770023,2009,79.7195121951,Europe
France,3948.40228973,2009,81.4146341463,Europe
Gabon,509.55117821,2009,61.5314634146,Africa
Georgia,571.26260998,2009,73.8154146341,Asia
Germany,4228.28429095,2009,79.8365853659,Europe
Ghana,146.7616323,2009,60.3554634146,Africa
Greece,2971.4141727,2009,80.187804878,Europe
Grenada,681.37698788,2009,72.3300731707,North America
Guatemala,435.14042101,2009,70.5475365854,North America
Guinea,43.96902593,2009,55.5561463415,Africa
Guinea-Bissau,66.48264559,2009,53.4766341463,Africa
Guyana,215.73318717,2009,65.957,South America
Haiti,104.27861654,2009,60.8222195122,North America
Honduras,363.61725929,2009,72.2172195122,North America
Hungary,1574.18290013,2009,73.9048780488,Europe
Iceland,3631.55364335,2009,81.7512195122,Europe
India,173.42039912,2009,66.1026341463,Asia
Indonesia,220.82963446,2009,67.9576341463,Asia
Iraq,460.19343131,2009,68.3199268293,Asia
Israel,2041.13243226,2009,81.4048780488,Asia
Italy,3222.2850816,2009,81.6365853659,Europe
Jamaica,418.17366126,2009,74.5840487805,North America
Japan,3031.26409483,2009,82.9314634146,Asia
Jordan,980.2638588,2009,73.2782926829,Asia
Kazakhstan,741.26549823,2009,68.4292682927,Asia
Kenya,97.01443575,2009,57.8004390244,Africa
Kiribati,200.1707329,2009,65.1834390244,Oceania
Kuwait,3004.51903029,2009,74.006195122,Asia
Latvia,802.2451759,2009,73.0804878049,Europe
Lebanon,1123.46829459,2009,78.2194878049,Asia
Lesotho,198.22863498,2009,46.6345853659,Africa
Liberia,89.53313312,2009,58.8656585366,Africa
Libya,955.5200848,2009,71.7809512195,Africa
Lithuania,1359.38844561,2009,72.9146341463,Europe
Luxembourg,6449.5593575,2009,80.6365853659,Europe
Madagascar,64.89127922,2009,62.9181707317,Africa
Malawi,71.43527296,2009,55.0823658537,Africa
Malaysia,746.74773417,2009,74.0384146341,Asia
Maldives,968.67397105,2009,76.0186585366,Asia
Mali,99.20487992,2009,55.6334390244,Africa
Malta,2280.10126351,2009,80.2414634146,Europe
Mauritania,118.9862779,2009,61.7107317073,Africa
Mauritius,724.8408885,2009,72.8824390244,Africa
Mexico,956.59390796,2009,75.8774146341,North America
Moldova,442.40363985,2009,69.1432926829,Europe
Mongolia,377.07281553,2009,67.076804878,Asia
Montenegro,794.43184856,2009,74.6878292683,Europe
Morocco,346.87940032,2009,72.1482195122,Africa
Mozambique,46.41985954,2009,52.6912682927,Africa
Myanmar,63.76989333,2009,64.6435609756,Asia
Namibia,627.95842703,2009,61.440902439,Africa
Nepal,119.42151237,2009,67.5183902439,Asia
New Zealand,3425.96653008,2009,80.7024390244,Oceania
Nicaragua,260.58772052,2009,73.2547804878,North America
Niger,53.1741332,2009,57.2850243902,Africa
Nigeria,321.64897998,2009,50.8685609756,Africa
Norway,5362.56873171,2009,80.7951219512,Europe
Oman,1304.618024,2009,75.762097561,Asia
Pakistan,122.84840625,2009,64.876097561,Asia
Panama,1065.97562529,2009,76.6769512195,North America
Papua New Guinea,86.81938917,2009,61.8080487805,Oceania
Paraguay,577.87382281,2009,72.1023170732,South America
Peru,478.74367417,2009,73.4361463415,South America
Philippines,227.04055594,2009,67.6810487805,Asia
Poland,1363.93147766,2009,75.6951219512,Europe
Portugal,2732.78813306,2009,78.7268292683,Europe
Qatar,3053.15528701,2009,77.629804878,Asia
Romania,876.42858317,2009,73.3097560976,Europe
Rwanda,88.62118711,2009,60.4659756098,Africa
Samoa,264.47259273,2009,72.1306829268,Oceania
San Marino,3274.65616044,2009,82.9955432373,Europe
Saudi Arabia,1712.13591592,2009,73.5642682927,Asia
Senegal,100.22574195,2009,63.2867804878,Africa
Serbia,1169.22101478,2009,73.9853658537,Europe
Seychelles,476.65269296,2009,73.0341463415,Africa
Sierra Leone,165.59129085,2009,47.3502195122,Africa
Singapore,2644.30117858,2009,81.2414634146,Asia
Slovenia,2536.87361752,2009,78.9707317073,Europe
Solomon Islands,131.12232427,2009,66.8246829268,Oceania
South Africa,948.47225719,2009,53.467097561,Africa
Spain,3038.78717482,2009,81.4756097561,Europe
Sri Lanka,235.13676052,2009,74.2802926829,Asia
Sudan,289.63366556,2009,61.6023902439,Africa
Suriname,828.66175244,2009,70.092902439,South America
Swaziland,480.16953537,2009,47.8927560976,Africa
Sweden,3740.80816178,2009,81.3512195122,Europe
Switzerland,5213.8724937,2009,82.043902439,Europe
Tajikistan,116.95848062,2009,68.1705365854,Asia
Tanzania,76.53252555,2009,60.5095121951,Africa
Thailand,665.66637476,2009,73.4617317073,Asia
Togo,78.03615089,2009,56.6306097561,Africa
Tonga,215.9364221,2009,72.0317560976,Oceania
Trinidad and Tobago,1841.67213934,2009,69.6105853659,North America
Tunisia,604.99583039,2009,74.4512195122,Africa
Turkey,887.12788359,2009,73.8032195122,Asia
Turkmenistan,169.44227377,2009,64.8835365854,Asia
Uganda,138.5757884,2009,55.182097561,Africa
Ukraine,568.82628817,2009,69.19,Europe
United Arab Emirates,2410.87882678,2009,76.4947804878,Asia
United Kingdom,3416.88311775,2009,80.0512195122,Europe
United States,8022.99802458,2009,78.3902439024,North America
Uruguay,1352.06782447,2009,76.2485853659,South America
Uzbekistan,246.33397741,2009,67.7445609756,Asia
Vanuatu,112.20538649,2009,70.5558292683,Oceania
Vietnam,244.99172212,2009,74.8226097561,Asia
Zambia,140.11813265,2009,55.2141707317,Africa
Zimbabwe,76.94191982,2009,47.6246585366,Africa
Afghanistan,153.44620572,2010,58.9708292683,Asia
Albania,497.92833308,2010,77.0369512195,Europe
Algeria,644.2558833,2010,73.8040487805,Africa
Angola,215.70576571,2010,50.6541707317,Africa
Antigua and Barbuda,1134.21937089,2010,75.3087804878,North America
Argentina,1284.83146837,2010,75.4849756098,South America
Armenia,290.90189878,2010,74.2263414634,Asia
Australia,3857.73005222,2010,81.6951219512,Oceania
Austria,4530.80687063,2010,80.5804878049,Europe
Azerbaijan,829.34077249,2010,70.4513170732,Asia
Bahrain,1434.09444061,2010,76.1275609756,Asia
Bangladesh,73.57809255,2010,70.0802926829,Asia
Barbados,927.31658221,2010,74.8452926829,North America
Belarus,854.34902421,2010,70.4048780488,Europe
Belgium,3906.65289211,2010,80.1829268293,Europe
Belize,451.15031293,2010,69.7820487805,North America
Benin,79.34247826,2010,58.7297073171,Africa
Bhutan,328.6341034,2010,67.8924146341,Asia
Bolivia,293.43969019,2010,66.4077560976,South America
Bosnia and Herzegovina,855.83636951,2010,75.8076829268,Europe
Botswana,779.77471709,2010,63.4022926829,Africa
Brazil,1167.12589057,2010,73.2641463415,South America
Brunei Darussalam,1926.5058703,2010,77.5982682927,Asia
Bulgaria,1088.29716005,2010,73.512195122,Europe
Burkina Faso,99.9191233,2010,57.0513902439,Africa
Burundi,61.32775752,2010,54.829195122,Africa
Cambodia,146.5850061,2010,66.3856585366,Asia
Cameroon,133.33019941,2010,53.6948292683,Africa
Canada,4512.82442096,2010,81.4129268293,North America
Central African Republic,33.67421824,2010,47.6253170732,Africa
Chad,55.57835729,2010,49.8620731707,Africa
Chile,1272.46246986,2010,80.275804878,South America
Colombia,721.70375787,2010,73.2778536585,South America
Comoros,79.5724738,2010,61.8305121951,Africa
Costa Rica,1197.81235066,2010,78.7360487805,North America
Croatia,1606.62998462,2010,76.4756097561,Europe
Cuba,1852.1536817,2010,78.9356341463,North America
Cyprus,2270.02064689,2010,79.3819512195,Asia
Czech Republic,1929.9186415,2010,77.4243902439,Europe
Denmark,4544.76453372,2010,79.1,Europe
Djibouti,231.78790001,2010,60.3606829268,Africa
Dominican Republic,446.10696774,2010,72.749804878,North America
Ecuador,540.82320613,2010,75.029804878,South America
El Salvador,504.73569543,2010,71.6706097561,North America
Equatorial Guinea,1237.30323034,2010,55.971,Africa
Eritrea,42.10113652,2010,61.4661463415,Africa
Estonia,1300.06840081,2010,75.4292682927,Europe
Ethiopia,72.30531157,2010,61.2961219512,Africa
Fiji,294.21371269,2010,69.3843658537,Oceania
Finland,3316.64056492,2010,79.8707317073,Europe
France,4039.00624517,2010,81.6634146341,Europe
Gabon,538.24044945,2010,62.1208292683,Africa
Georgia,612.69712539,2010,74.0024390244,Asia
Germany,4455.61967469,2010,79.987804878,Europe
Ghana,161.18140405,2010,60.6099756098,Africa
Greece,2645.40176711,2010,80.387804878,Europe
Grenada,701.66096639,2010,72.5675121951,North America
Guatemala,433.67265898,2010,70.7754634146,North America
Guinea,52.15954757,2010,56.3050487805,Africa
Guinea-Bissau,87.1559848,2010,53.8143658537,Africa
Guyana,205.10362386,2010,66.0427073171,South America
Haiti,119.1245983,2010,61.2401219512,North America
Honduras,359.09248949,2010,72.3939756098,North America
Hungary,1690.34508385,2010,74.2073170732,Europe
Iceland,3421.63945,2010,81.8975609756,Europe
India,186.71595995,2010,66.5061463415,Asia
Indonesia,227.31310597,2010,68.147195122,Asia
Iraq,391.48417883,2010,68.4901219512,Asia
Israel,2116.06877744,2010,81.6024390244,Asia
Italy,3275.0558989,2010,82.0365853659,Europe
Jamaica,426.41210452,2010,74.8474878049,North America
Japan,3232.15335908,2010,82.8426829268,Asia
Jordan,861.11594911,2010,73.4358292683,Asia
Kazakhstan,849.49397234,2010,68.2953658537,Asia
Kenya,98.83523898,2010,58.7186097561,Africa
Kiribati,169.71112661,2010,65.3027804878,Oceania
Kuwait,1992.46907837,2010,74.1166341463,Asia
Latvia,804.87949766,2010,73.4829268293,Europe
Lebanon,1146.90697821,2010,78.4653658537,Asia
Lesotho,237.78843002,2010,47.4834146341,Africa
Liberia,80.05559984,2010,59.4412926829,Africa
Libya,942.53845619,2010,71.7373902439,Africa
Lithuania,1387.5335155,2010,73.2682926829,Europe
Luxembourg,6519.8471181,2010,80.6317073171,Europe
Madagascar,66.26698187,2010,63.3617317073,Africa
Malawi,73.76398658,2010,56.8362439024,Africa
Malaysia,801.95280727,2010,74.1577804878,Asia
Maldives,888.16263539,2010,76.2004878049,Asia
Mali,95.47477221,2010,56.179804878,Africa
Malta,2372.9357941,2010,81.3975609756,Europe
Mauritania,106.54060157,2010,62.0061707317,Africa
Mauritius,809.35645916,2010,72.9673170732,Africa
Mexico,974.85532,2010,76.0267804878,North America
Moldova,464.40371233,2010,69.7092682927,Europe
Mongolia,354.74307051,2010,67.6038292683,Asia
Montenegro,916.8979996,2010,75.0452926829,Europe
Morocco,277.95652767,2010,72.5769268293,Africa
Mozambique,48.28691073,2010,53.226902439,Africa
Myanmar,63.37888105,2010,64.9174878049,Asia
Namibia,647.79411173,2010,62.4802926829,Africa
Nepal,125.82630682,2010,67.9714878049,Asia
New Zealand,3477.4801828,2010,80.7024390244,Oceania
Nicaragua,259.37997873,2010,73.5817317073,North America
Niger,51.15060785,2010,58.259,Africa
Nigeria,174.19214229,2010,51.3295121951,Africa
Norway,5474.76868541,2010,80.9975609756,Europe
Oman,1259.11929448,2010,76.052804878,Asia
Pakistan,126.96856971,2010,65.1625609756,Asia
Panama,1195.17525037,2010,76.8636341463,North America
Papua New Guinea,88.63928143,2010,61.9948292683,Oceania
Paraguay,650.0486716,2010,72.3012926829,South America
Peru,486.96081782,2010,73.639804878,South America
Philippines,241.62500709,2010,67.7833170732,Asia
Poland,1437.48700767,2010,76.2463414634,Europe
Portugal,2810.05633839,2010,79.0268292683,Europe
Qatar,2582.98130987,2010,77.8255121951,Asia
Romania,964.16290814,2010,73.4585365854,Europe
Rwanda,102.96267088,2010,61.4017804878,Africa
Samoa,302.10628406,2010,72.417,Oceania
San Marino,3300.65903947,2010,83.1593791574,Europe
Saudi Arabia,1514.26261089,2010,73.7016097561,Asia
Senegal,98.73971716,2010,64.0144390244,Africa
Serbia,1193.02882271,2010,74.3365853659,Europe
Seychelles,691.55598399,2010,73.1975609756,Africa
Sierra Leone,135.64290264,2010,48.2289512195,Africa
Singapore,2791.80005088,2010,81.5414634146,Asia
Slovenia,2452.00748526,2010,79.4219512195,Europe
Solomon Islands,130.84544078,2010,67.0656585366,Oceania
South Africa,990.90969331,2010,54.3907560976,Africa
Spain,2996.24343748,2010,81.6268292683,Europe
Sri Lanka,260.35071632,2010,74.3392439024,Asia
Sudan,265.75222839,2010,62.0425853659,Africa
Suriname,825.45817544,2010,70.3627317073,South America
Swaziland,486.44730861,2010,48.3457560976,Africa
Sweden,3761.53364216,2010,81.4512195122,Europe
Switzerland,5394.70079141,2010,82.2463414634,Europe
Tajikistan,125.69286716,2010,68.5633902439,Asia
Tanzania,106.3943613,2010,61.6256097561,Africa
Thailand,676.58128978,2010,73.6943658537,Asia
Togo,64.66000467,2010,57.2815609756,Africa
Tonga,222.9020415,2010,72.1826097561,Oceania
Trinidad and Tobago,1518.35837062,2010,69.7975609756,North America
Tunisia,656.10649641,2010,74.6024390244,Africa
Turkey,904.09447184,2010,74.0909268293,Asia
Turkmenistan,195.32007296,2010,65.0212439024,Asia
Uganda,175.31182892,2010,55.8366585366,Africa
Ukraine,602.98750955,2010,70.2653658537,Europe
United Arab Emirates,2232.36489131,2010,76.6752439024,Asia
United Kingdom,3268.85758906,2010,80.4024390244,Europe
United States,8269.36518147,2010,78.5414634146,North America
Uruguay,1444.10049021,2010,76.3946097561,South America
Uzbekistan,225.62657299,2010,67.8612926829,Asia
Vanuatu,136.0941237,2010,70.8499512195,Oceania
Vietnam,275.0817577,2010,74.9903658537,Asia
Zambia,141.51183106,2010,56.3838536585,Africa
Zimbabwe,73.12211924,2010,49.5746585366,Africa
Afghanistan,141.0557326,2011,59.3279512195,Asia
Albania,554.48411738,2011,77.2405853659,Europe
Algeria,686.21865915,2011,74.07,Africa
Angola,220.50028242,2011,51.0593170732,Africa
Antigua and Barbuda,1129.02372817,2011,75.4660243902,North America
Argentina,1227.33751709,2011,75.6490487805,South America
Armenia,252.65042296,2011,74.3428292683,Asia
Australia,4085.86302316,2011,81.8951219512,Oceania
Austria,4676.91087143,2011,80.9829268293,Europe
Azerbaijan,784.52161049,2011,70.551804878,Asia
Bahrain,1349.78414613,2011,76.2678536585,Asia
Bangladesh,81.40056421,2011,70.4719512195,Asia
Barbados,1027.2454371,2011,75.0081463415,North America
Belarus,816.23004532,2011,70.5536585366,Europe
Belgium,4166.2792242,2011,80.5853658537,Europe
Belize,440.41475,2011,69.8436829268,North America
Benin,88.22889863,2011,58.932902439,Africa
Bhutan,325.65149126,2011,68.323195122,Asia
Bolivia,312.75688768,2011,66.9425609756,South America
Bosnia and Herzegovina,915.10512264,2011,75.9629268293,Europe
Botswana,697.86718154,2011,63.9516097561,Africa
Brazil,1199.84524264,2011,73.5523414634,South America
Brunei Darussalam,1645.46083089,2011,77.9323170732,Asia
Bulgaria,1070.93941677,2011,74.1634146341,Europe
Burkina Faso,76.01352537,2011,57.4920487805,Africa
Burundi,61.53007119,2011,55.3120243902,Africa
Cambodia,149.42168973,2011,66.8728780488,Asia
Cameroon,103.5778214,2011,54.1373658537,Africa
Canada,4521.40897553,2011,81.3492926829,North America
Central African Republic,33.35862772,2011,48.3504390244,Africa
Chad,59.01292561,2011,50.3319512195,Africa
Chile,1422.05591499,2011,80.5869756098,South America
Colombia,762.88529332,2011,73.454804878,South America
Comoros,85.1168533,2011,62.2127560976,Africa
Costa Rica,1271.84101337,2011,78.8901707317,North America
Croatia,1601.23714741,2011,76.7756097561,Europe
Cuba,2005.44067689,2011,79.0395121951,North America
Cyprus,2313.10418684,2011,79.5715121951,Asia
Czech Republic,2041.37545556,2011,77.8731707317,Europe
Denmark,4608.18814286,2011,79.8,Europe
Djibouti,242.43072688,2011,60.8505609756,Africa
Dominican Republic,479.92989722,2011,72.9452926829,North America
Ecuador,587.19588864,2011,75.2264390244,South America
El Salvador,517.17539096,2011,71.9561707317,North America
Equatorial Guinea,1103.40323668,2011,56.4468292683,Africa
Eritrea,43.19398287,2011,62.0693658537,Africa
Estonia,1356.0576791,2011,76.2292682927,Europe
Ethiopia,76.29493633,2011,62.0830243902,Africa
Fiji,293.33712994,2011,69.565,Oceania
Finland,3486.13666951,2011,80.4707317073,Europe
France,4254.53310822,2011,82.1146341463,Europe
Gabon,523.54050461,2011,62.705097561,Africa
Georgia,633.75127965,2011,74.1820487805,Asia
Germany,4609.96443322,2011,80.7414634146,Europe
Ghana,164.93482091,2011,60.808,Africa
Greece,2597.67446158,2011,80.7317073171,Europe
Grenada,712.37899531,2011,72.7934146341,North America
Guatemala,427.22915688,2011,71.0104146341,North America
Guinea,56.00818896,2011,57.0005365854,Africa
Guinea-Bissau,77.14711058,2011,54.1594146341,Africa
Guyana,413.0708153,2011,66.1291463415,South America
Haiti,162.71207697,2011,61.645195122,North America
Honduras,379.8822363,2011,72.5727317073,North America
Hungary,1769.74238545,2011,74.8585365854,Europe
Iceland,3429.09325548,2011,82.3585365854,Europe
India,202.95182006,2011,66.9041707317,Asia
Indonesia,240.66538403,2011,68.3343902439,Asia
Iraq,371.60151551,2011,68.7097073171,Asia
Israel,2231.8163882,2011,81.656097561,Asia
Italy,3330.70801916,2011,82.187804878,Europe
Jamaica,433.74205157,2011,75.0862439024,North America
Japan,3456.72990538,2011,82.5912195122,Asia
Jordan,865.82044,2011,73.5918536585,Asia
Kazakhstan,842.47592164,2011,68.98,Asia
Kenya,137.20624298,2011,59.5342195122,Africa
Kiribati,172.93854127,2011,65.4406341463,Oceania
Kuwait,1996.64405008,2011,74.2335121951,Asia
Latvia,830.86210765,2011,73.5756097561,Europe
Lebanon,1117.3512263,2011,78.6898536585,Asia
Lesotho,270.82841561,2011,48.2197560976,Africa
Liberia,81.88426596,2011,59.8643414634,Africa
Libya,617.81283025,2011,71.6832682927,Africa
Lithuania,1532.11929898,2011,73.5634146341,Europe
Luxembourg,6701.88912235,2011,80.987804878,Europe
Madagascar,58.09751877,2011,63.8074146341,Africa
Malawi,88.5435965,2011,58.5001219512,Africa
Malaysia,825.50830671,2011,74.2867560976,Asia
Maldives,1009.7572176,2011,76.3375121951,Asia
Mali,102.39318512,2011,56.6546829268,Africa
Malta,2798.53855455,2011,80.7463414634,Europe
Mauritania,96.85331914,2011,62.2924878049,Africa
Mauritius,812.53494416,2011,73.2668292683,Africa
Mexico,995.90824513,2011,76.1856585366,North America
Moldova,443.41174053,2011,70.271097561,Europe
Mongolia,395.96184958,2011,68.1225365854,Asia
Montenegro,970.63412665,2011,75.3913170732,Europe
Morocco,401.83396507,2011,72.9854390244,Africa
Mozambique,59.64158805,2011,53.7382926829,Africa
Myanmar,66.15978923,2011,65.180902439,Asia
Namibia,757.482719,2011,63.2771707317,Africa
Nepal,137.41876062,2011,68.4066341463,Asia
New Zealand,3621.65301572,2011,80.9048780488,Oceania
Nicaragua,270.0435,2011,73.9012926829,North America
Niger,53.78403964,2011,59.2045609756,Africa
Nigeria,192.85273424,2011,51.737804878,Africa
Norway,5769.86060032,2011,81.2951219512,Europe
Oman,1083.5550605,2011,76.3276341463,Asia
Pakistan,130.0113031,2011,65.447,Asia
Panama,1238.56300571,2011,77.0516829268,North America
Papua New Guinea,115.91564704,2011,62.1526341463,Oceania
Paraguay,707.2075014,2011,72.487195122,South America
Peru,511.36681767,2011,73.8449756098,South America
Philippines,246.8471857,2011,67.8906585366,Asia
Poland,1509.42655794,2011,76.6951219512,Europe
Portugal,2708.02402615,2011,80.4707317073,Europe
Qatar,2582.43182904,2011,78.027804878,Asia
Romania,971.48126305,2011,74.4097560976,Europe
Rwanda,107.72799172,2011,62.1553658537,Africa
Samoa,329.02502305,2011,72.7012682927,Oceania
San Marino,3456.09806856,2011,83.3232150776,Europe
Saudi Arabia,1692.78887278,2011,73.8548536585,Asia
Senegal,95.3619219,2011,64.6953658537,Africa
Serbia,1222.40180549,2011,74.5365853659,Europe
Seychelles,711.17724476,2011,72.7243902439,Africa
Sierra Leone,166.53490454,2011,49.0347317073,Africa
Singapore,2943.29495987,2011,81.743902439,Asia
Slovenia,2539.37347235,2011,79.9707317073,Europe
Solomon Islands,100.46265337,2011,67.2912195122,Oceania
South Africa,1044.83359237,2011,55.2956585366,Africa
Spain,3018.82756624,2011,82.4756097561,Europe
Sri Lanka,273.42859267,2011,74.4245609756,Asia
Sudan,262.20253465,2011,62.4555365854,Africa
Suriname,896.82377892,2011,70.5993902439,South America
Swaziland,503.44638719,2011,48.6613902439,Africa
Sweden,4886.52023768,2011,81.8024390244,Europe
Switzerland,5818.74819265,2011,82.6951219512,Europe
Tajikistan,133.37632761,2011,68.8917804878,Asia
Tanzania,122.54408139,2011,62.632097561,Africa
Thailand,753.21299518,2011,73.8923902439,Asia
Togo,65.38100032,2011,57.9307804878,Africa
Tonga,204.26406136,2011,72.3347317073,Oceania
Trinidad and Tobago,1451.51916762,2011,69.9803170732,North America
Tunisia,725.31948606,2011,74.343902439,Africa
Turkey,941.37578831,2011,74.3673414634,Asia
Turkmenistan,225.05769644,2011,65.1656097561,Asia
Uganda,175.39104074,2011,56.4637560976,Africa
Ukraine,581.33603392,2011,70.8092682927,Europe
United Arab Emirates,2130.25105592,2011,76.851195122,Asia
United Kingdom,3255.07344728,2011,80.9512195122,Europe
United States,8523.83368559,2011,78.6414634146,North America
Uruguay,1531.59706941,2011,76.541195122,South America
Uzbekistan,259.676321,2011,67.9814146341,Asia
Vanuatu,112.10631886,2011,71.1345609756,Oceania
Vietnam,287.67626417,2011,75.156804878,Asia
Zambia,144.13270859,2011,57.422195122,Africa
Zimbabwe,96.0883384,2011,51.6003658537,Africa
Afghanistan,160.36802664,2012,59.6796097561,Asia
Albania,544.00617177,2012,77.4439756098,Europe
Algeria,821.33888535,2012,74.324097561,Africa
Angola,223.24452883,2012,51.464,Africa
Antigua and Barbuda,1128.17637168,2012,75.621804878,North America
Argentina,1133.03958846,2012,75.8162439024,South America
Armenia,331.61037352,2012,74.452097561,Asia
Australia,4151.81952634,2012,82.0463414634,Oceania
Austria,4862.86902098,2012,80.9365853659,Europe
Azerbaijan,873.87745701,2012,70.6239512195,Asia
Bahrain,1788.86838305,2012,76.4076341463,Asia
Bangladesh,85.14951446,2012,70.8602682927,Asia
Barbados,1160.8235493,2012,75.1710243902,North America
Belarus,859.48864543,2012,71.9658536585,Europe
Belgium,4237.73149263,2012,80.3853658537,Europe
Belize,449.97954756,2012,69.9051463415,North America
Benin,83.3296218,2012,59.1219756098,Africa
Bhutan,268.45840547,2012,68.722902439,Asia
Bolivia,333.49744731,2012,67.4454634146,South America
Bosnia and Herzegovina,947.94365204,2012,76.1201707317,Europe
Botswana,878.72492658,2012,64.2227317073,Africa
Brazil,1257.32766098,2012,73.8395853659,South America
Brunei Darussalam,1706.21945269,2012,78.2525853659,Asia
Bulgaria,1131.18278924,2012,74.3146341463,Europe
Burkina Faso,82.40361559,2012,57.8793170732,Africa
Burundi,60.80011299,2012,55.7892926829,Africa
Cambodia,177.61332658,2012,67.3288780488,Asia
Cameroon,117.76815168,2012,54.5875121951,Africa
Canada,4585.4208766,2012,81.5624390244,North America
Central African Republic,33.65525446,2012,49.1052926829,Africa
Chad,59.90136056,2012,50.7813902439,Africa
Chile,1538.74273643,2012,80.8948536585,South America
Colombia,835.68539107,2012,73.6307804878,South America
Comoros,101.522384,2012,62.5829756098,Africa
Costa Rica,1322.40118483,2012,79.0535365854,North America
Croatia,1643.41053024,2012,76.9243902439,Europe
Cuba,1704.37329243,2012,79.1416097561,North America
Cyprus,2215.65822382,2012,79.7622682927,Asia
Czech Republic,2057.5888613,2012,78.0756097561,Europe
Denmark,4688.67364942,2012,80.0512195122,Europe
Djibouti,257.6303507,2012,61.2959756098,Africa
Dominican Republic,500.38073194,2012,73.1353170732,North America
Ecuador,678.10835017,2012,75.433,South America
El Salvador,526.71846129,2012,72.2318536585,North America
Equatorial Guinea,1367.3934407,2012,56.8902682927,Africa
Eritrea,44.79592593,2012,62.6449756098,Africa
Estonia,1555.76599292,2012,76.3268292683,Europe
Ethiopia,72.46903911,2012,62.7935365854,Africa
Fiji,309.72987717,2012,69.7432195122,Oceania
Finland,3608.12012046,2012,80.6268292683,Europe
France,4285.43859289,2012,81.9682926829,Europe
Gabon,556.46077173,2012,63.2807317073,Africa
Georgia,634.45738302,2012,74.3527073171,Asia
Germany,4709.5936016,2012,80.8926829268,Europe
Ghana,178.42535533,2012,60.9770243902,Africa
Greece,2319.27022597,2012,80.6341463415,Europe
Grenada,714.77462817,2012,73.0022682927,North America
Guatemala,441.680547,2012,71.2493902439,North America
Guinea,65.71973754,2012,57.6376341463,Africa
Guinea-Bissau,91.52068168,2012,54.5035121951,Africa
Guyana,424.27854458,2012,66.2172682927,South America
Haiti,159.45004854,2012,62.0333902439,North America
Honduras,421.88279306,2012,72.7550243902,North America
Hungary,1744.13677981,2012,75.0634146341,Europe
Iceland,3529.11341903,2012,82.9170731707,Europe
India,217.18429871,2012,67.2898780488,Asia
Indonesia,273.82995279,2012,68.5195609756,Asia
Iraq,650.84115684,2012,68.9497317073,Asia
Israel,2446.05593478,2012,81.7048780488,Asia
Italy,3304.59641037,2012,82.2390243902,Europe
Jamaica,480.89471243,2012,75.2998292683,North America
Japan,3621.57581372,2012,83.096097561,Asia
Jordan,834.67704793,2012,73.7464146341,Asia
Kazakhstan,943.00901743,2012,69.61,Asia
Kenya,149.2181468,2012,60.2727804878,Africa
Kiribati,176.85445205,2012,65.5960731707,Oceania
Kuwait,2017.85263455,2012,74.3518536585,Asia
Latvia,869.78772887,2012,73.7780487805,Europe
Lebanon,1085.66597271,2012,78.9084634146,Asia
Lesotho,270.42303959,2012,48.836,Africa
Liberia,81.13406016,2012,60.2043658537,Africa
Libya,1148.51074031,2012,71.6495609756,Africa
Lithuania,1583.97181122,2012,73.8634146341,Europe
Luxembourg,6541.34817283,2012,81.3926829268,Europe
Madagascar,48.34825107,2012,64.2466585366,Africa
Malawi,91.98897678,2012,60.0502926829,Africa
Malaysia,901.81763854,2012,74.4233170732,Asia
Maldives,1156.96883773,2012,76.4623414634,Asia
Mali,101.17600249,2012,57.095,Africa
Malta,2959.79092702,2012,80.7463414634,Europe
Mauritania,119.34286766,2012,62.5601707317,Africa
Mauritius,804.58658084,2012,73.8634146341,Africa
Mexico,1051.51525325,2012,76.354097561,North America
Moldova,501.64832382,2012,70.7724878049,Europe
Mongolia,421.36811594,2012,68.6135121951,Asia
Montenegro,979.68980209,2012,75.7050731707,Europe
Morocco,425.14299367,2012,73.3646585366,Africa
Mozambique,56.55687427,2012,54.2121219512,Africa
Myanmar,85.14629454,2012,65.4277804878,Asia
Namibia,743.48640422,2012,63.8811463415,Africa
Nepal,126.93983948,2012,68.8233170732,Asia
New Zealand,3726.99893131,2012,81.156097561,Oceania
